1544458161	51.5323474	-0.1205414	77.28
1544607687	51.5323705	-0.1205357	78.95
1584572400	51.5323642	-0.1205365	78.02
1604962800	51.5323750	-0.1206152	74.45
1605049200	51.5323879	-0.1206344	71.48
1605135601	51.5323988	-0.1206618	68.07
1605222000	51.5323992	-0.1206597	67.98
1605308400	51.5324020	-0.1206684	66.76
1605394800	51.5323997	-0.1206598	67.69
1605481200	51.5323997	-0.1206599	67.53
1605567600	51.5324010	-0.1206658	66.78
1605654000	51.5324015	-0.1206691	66.44
1605740400	51.5324019	-0.1206732	66.04
1605826801	51.5324007	-0.1206709	66.29
1605913200	51.5324004	-0.1206717	66.21
1605999601	51.5324005	-0.1206723	66.12
1606086000	51.5324003	-0.1206713	66.20
1606172401	51.5323995	-0.1206699	66.34
1606258800	51.5323982	-0.1206683	66.61
1606345200	51.5323988	-0.1206680	66.54
1606431600	51.5323991	-0.1206681	66.50
1606518000	51.5323991	-0.1206677	66.47
1606604400	51.5323995	-0.1206681	66.41
1606690800	51.5323996	-0.1206678	66.45
1606777200	51.5323995	-0.1206675	66.51
1606863600	51.5323990	-0.1206674	66.60
1606950000	51.5323987	-0.1206673	66.60
1607036401	51.5323992	-0.1206676	66.59
1607122800	51.5323995	-0.1206672	66.59
1607209200	51.5323991	-0.1206662	66.73
1607295601	51.5323987	-0.1206655	66.81
1607382000	51.5323984	-0.1206651	66.84
1607468400	51.5323980	-0.1206645	66.89
1607554800	51.5323973	-0.1206623	67.08
1607641200	51.5323975	-0.1206621	67.08
1607727600	51.5323974	-0.1206607	67.18
1607814000	51.5323971	-0.1206601	67.23
1607900401	51.5323971	-0.1206594	67.31
1607986800	51.5323968	-0.1206574	67.47
1608073200	51.5323964	-0.1206559	67.60
1608159600	51.5323962	-0.1206553	67.60
1608246000	51.5323962	-0.1206548	67.64
1608332400	51.5323960	-0.1206536	67.76
1608418800	51.5323962	-0.1206539	67.72
1608505201	51.5323961	-0.1206529	67.84
1608591601	51.5323961	-0.1206519	67.92
1608678000	51.5323960	-0.1206515	67.98
1608764400	51.5323958	-0.1206511	68.04
1608850800	51.5324198	-0.1206590	66.21
1608937200	51.5324116	-0.1206545	66.70
1609023600	51.5324027	-0.1206326	69.23
1609110001	51.5323947	-0.1206200	71.18
1609196400	51.5323944	-0.1206122	71.46
1609282800	51.5323956	-0.1206135	71.06
1609369200	51.5323937	-0.1206083	71.14
1609455600	51.5323939	-0.1206109	70.82
1609542001	51.5323933	-0.1206088	71.15
1609628400	51.5323934	-0.1206112	70.90
1609714801	51.5323930	-0.1206112	70.98
1609801201	51.5323930	-0.1206087	71.12
1609887600	51.5323939	-0.1206117	70.89
1609974000	51.5323934	-0.1206116	70.97
1610060400	51.5323934	-0.1206119	71.01
1610146800	51.5323937	-0.1206135	70.85
1610233200	51.5323939	-0.1206118	70.93
1610319600	51.5323938	-0.1206115	70.93
1610406000	51.5323936	-0.1206119	70.93
1610492400	51.5323937	-0.1206108	70.99
1610578800	51.5323936	-0.1206127	70.77
1610665200	51.5323918	-0.1206080	71.34
1610751600	51.5323920	-0.1206088	71.26
1610838000	51.5323918	-0.1206083	71.34
1610924400	51.5323915	-0.1206062	71.52
1611010800	51.5323916	-0.1206061	71.53
1611097200	51.5323915	-0.1206054	71.63
1611183600	51.5323918	-0.1206062	71.57
1611270000	51.5323922	-0.1206077	71.43
1611356400	51.5323926	-0.1206077	71.36
1611442801	51.5323928	-0.1206083	71.22
1611529200	51.5323927	-0.1206088	71.21
1611615601	51.5323930	-0.1206094	71.14
1611702001	51.5323932	-0.1206101	71.10
1611788400	51.5323927	-0.1206104	71.20
1611874800	51.5323919	-0.1206079	71.54
1615676400	51.5323689	-0.1205349	79.48
1615762801	51.5323590	-0.1205269	80.34
1615849200	51.5323571	-0.1205240	80.69
1643324400	51.5323023	-0.1204747	76.45
1643410800	51.5322951	-0.1204636	76.72
1643497200	51.5322992	-0.1204695	76.36
1643583600	51.5323053	-0.1204750	76.24
1643670000	51.5323069	-0.1204783	76.05
1643756400	51.5323074	-0.1204811	76.00
1643842800	51.5323084	-0.1204842	75.88
1643929200	51.5323079	-0.1204813	75.78
1644015600	51.5323092	-0.1204848	75.61
1644102000	51.5323084	-0.1204839	75.45
1644188400	51.5323081	-0.1204839	75.36
1644274800	51.5323082	-0.1204839	75.32
1644361200	51.5323086	-0.1204850	75.27
1644447600	51.5323081	-0.1204843	75.24
1644534000	51.5323087	-0.1204857	75.29
1644620400	51.5323092	-0.1204862	75.27
1644706800	51.5323087	-0.1204848	75.41
1644793200	51.5323094	-0.1204862	75.34
1644879601	51.5323100	-0.1204862	75.41
1644966000	51.5323100	-0.1204862	75.41
1645052400	51.5323102	-0.1204853	75.57
1645138800	51.5323102	-0.1204848	75.67
1645225200	51.5323103	-0.1204845	75.68
1645311601	51.5323105	-0.1204852	75.67
1645398000	51.5323105	-0.1204851	75.67
1645484400	51.5323107	-0.1204856	75.66
1645570800	51.5323104	-0.1204836	75.79
1645657200	51.5323103	-0.1204822	75.93
1645743600	51.5323108	-0.1204819	75.92
1645830000	51.5323109	-0.1204817	75.90
1645916400	51.5323113	-0.1204805	76.08
1646002800	51.5323120	-0.1204813	76.07
1646089200	51.5323122	-0.1204800	76.29
1646262001	51.5323122	-0.1204794	76.42
1646348400	51.5323123	-0.1204795	76.44
1646434800	51.5323125	-0.1204798	76.47
1646521200	51.5323126	-0.1204791	76.58
1646607600	51.5323131	-0.1204800	76.52
1646780400	51.5323132	-0.1204798	76.53
1646866800	51.5323135	-0.1204786	76.80
1646953200	51.5323138	-0.1204771	77.11
1647039600	51.5323138	-0.1204770	77.13
1647126001	51.5323139	-0.1204768	77.24
1647212400	51.5323150	-0.1204771	77.36
1647298801	51.5323156	-0.1204769	77.44
1647385200	51.5323159	-0.1204776	77.43
1647471600	51.5323159	-0.1204776	77.43
1647558000	51.5323163	-0.1204780	77.48
1647644400	51.5323169	-0.1204790	77.43
1647730800	51.5323170	-0.1204791	77.43
1647817200	51.5323175	-0.1204781	77.72
1647903600	51.5323186	-0.1204763	78.03
1647990000	51.5323187	-0.1204745	78.35
1648076401	51.5323188	-0.1204737	78.54
1648162800	51.5323191	-0.1204729	78.72
1648249201	51.5323199	-0.1204719	79.02
1648335600	51.5323203	-0.1204717	79.10
1648418401	51.5323205	-0.1204709	79.22
