1277817153	52.0839552	5.1499692	43.86
1277822548	52.0839442	5.1499544	48.68
1335359532	52.0839564	5.1499509	49.33
1495629107	52.0896401	5.1432275	57.62
1576081973	52.0896559	5.1432344	56.41
1580598000	52.0896615	5.1432253	54.28
1580684401	52.0896509	5.1432314	55.38
1580770800	52.0896508	5.1432336	55.89
1622584800	52.0909092	5.1428041	-20.98
1624658400	52.0895868	5.1432924	67.45
1624744800	52.0896334	5.1432523	55.31
1624831200	52.0896337	5.1432436	55.22
1624917600	52.0896389	5.1432382	55.44
1625004001	52.0896364	5.1432421	55.75
1625090400	52.0896428	5.1432297	54.79
1625176800	52.0896426	5.1432284	55.30
1625263200	52.0896409	5.1432320	54.78
1625349600	52.0896394	5.1432305	54.91
1625436001	52.0896427	5.1432329	54.70
1625522400	52.0896403	5.1432356	54.65
1625608800	52.0896396	5.1432366	54.63
1625695200	52.0896388	5.1432358	54.44
1625781601	52.0896383	5.1432349	54.43
1625954400	52.0896166	5.1432268	54.30
1626040800	52.0896253	5.1432283	54.78
1626127200	52.0896254	5.1432325	55.10
1626213600	52.0896230	5.1432227	57.47
1626300000	52.0896226	5.1432228	56.89
1626386400	52.0896316	5.1432226	55.68
1626472800	52.0896305	5.1432290	55.17
1626559200	52.0896311	5.1432308	55.04
1626645600	52.0896312	5.1432318	54.92
1626732000	52.0896298	5.1432333	55.14
1626818400	52.0896293	5.1432334	55.37
1626904801	52.0896279	5.1432342	55.55
1626991200	52.0896269	5.1432343	55.67
1627077600	52.0896255	5.1432344	55.58
1627164000	52.0896236	5.1432336	56.20
1627250400	52.0896263	5.1432336	56.04
1627336800	52.0896305	5.1432345	55.82
1627423200	52.0896296	5.1432354	56.03
1627509600	52.0896359	5.1432363	55.83
1627596000	52.0896369	5.1432388	55.65
1627682400	52.0896379	5.1432383	55.34
1627768800	52.0896404	5.1432365	55.10
1627855200	52.0896406	5.1432326	55.12
1627941600	52.0896402	5.1432343	54.99
1628028000	52.0896397	5.1432345	55.05
1628114400	52.0896394	5.1432341	55.17
1628200801	52.0896393	5.1432355	55.05
1628287200	52.0896391	5.1432362	55.00
1632952800	52.0896686	5.1432221	53.22
1633039201	52.0896630	5.1432131	52.92
1633125600	52.0896577	5.1432098	53.95
1633212000	52.0896588	5.1432081	53.88
1633298400	52.0896601	5.1432067	53.77
1633384801	52.0896628	5.1432154	51.95
1633471200	52.0896616	5.1432168	52.06
1633557601	52.0896614	5.1432162	52.16
1633644000	52.0896590	5.1432149	52.61
1633730400	52.0896581	5.1432158	52.58
1633816800	52.0896566	5.1432190	52.50
1633903200	52.0896541	5.1432201	52.73
1633989601	52.0896542	5.1432204	52.73
1634076000	52.0896576	5.1432158	52.70
1634162400	52.0896579	5.1432150	52.54
1634248800	52.0896578	5.1432142	52.40
1634335200	52.0896566	5.1432159	52.39
1634421600	52.0896554	5.1432167	52.56
1634508000	52.0896537	5.1432176	52.71
1637535601	52.0896795	5.1432143	54.86
1637622000	52.0896659	5.1432114	52.28
1637708400	52.0896655	5.1432148	51.62
1637794800	52.0896637	5.1432210	52.28
1637881201	52.0896614	5.1432235	52.89
1637967600	52.0896643	5.1432250	53.16
1638054001	52.0896643	5.1432236	53.44
1638140400	52.0896672	5.1432251	53.45
1638226800	52.0896646	5.1432288	53.05
1638313200	52.0896648	5.1432286	53.07
1638399600	52.0896650	5.1432284	53.06
1638486001	52.0896649	5.1432284	53.06
1638572400	52.0896638	5.1432313	52.91
1638658800	52.0896655	5.1432314	53.08
1638745200	52.0896675	5.1432309	53.06
1638831600	52.0896679	5.1432312	53.13
1638918000	52.0896682	5.1432312	53.12
1639004400	52.0896685	5.1432303	53.07
1639090800	52.0896674	5.1432305	52.92
1639177200	52.0896653	5.1432313	53.03
1639263600	52.0896654	5.1432311	53.03
1639350000	52.0896657	5.1432309	53.03
1639436400	52.0896657	5.1432308	53.05
1639522800	52.0896656	5.1432292	53.09
1639609200	52.0896663	5.1432294	53.01
1639695600	52.0896665	5.1432296	53.03
