1269597151	52.3101995	4.6816321	46.74
1416920625	52.3102170	4.6816215	51.16
1446236684	52.3102273	4.6816284	48.47
1446236747	52.3102250	4.6816394	48.14
1446246047	52.3102251	4.6816385	48.21
1447417998	52.3102183	4.6816230	50.44
1447418062	52.3102178	4.6816239	49.97
1447455621	52.3102175	4.6816260	50.18
1449733482	52.3102123	4.6816174	50.64
1449733545	52.3102198	4.6816081	49.74
1449788445	52.3102193	4.6816268	50.21
1466114457	52.3102186	4.6816198	49.37
1490738409	52.3102186	4.6816198	49.37
1517932464	52.3102114	4.6816045	46.09
1517932938	52.3102103	4.6816050	45.89
1517933154	52.3102115	4.6816079	45.69
1517933456	52.3102125	4.6816114	45.68
1517933564	52.3102134	4.6816117	45.52
1517965200	52.3102138	4.6816118	45.60
1579215600	52.3102345	4.6815311	47.59
1579302000	52.3102355	4.6815268	48.03
