1507240800	52.3487143	4.8744039	59.32
1509663600	52.3487207	4.8744045	59.27
1511305200	52.3487251	4.8743985	58.90
1511391600	52.3487204	4.8744024	58.42
1512342000	52.3487199	4.8743996	58.42
1512428400	52.3487182	4.8743998	58.40
1538604000	52.3487181	4.8744046	58.64
1540332000	52.3487174	4.8744050	59.60
1540418400	52.3487172	4.8744041	59.47
1542668400	52.3487236	4.8744005	58.83
1542754800	52.3487202	4.8744032	58.37
1543273200	52.3487225	4.8743955	59.22
1543359600	52.3487194	4.8744042	58.35
1544742000	52.3487209	4.8744070	57.94
1544828400	52.3487233	4.8744059	58.54
1544914800	52.3487230	4.8744061	58.46
1545260400	52.3487212	4.8744031	58.76
1545346800	52.3487204	4.8744038	58.68
1547593200	52.3487203	4.8744072	58.27
1547679600	52.3487197	4.8744074	58.35
1549234801	52.3487159	4.8744046	58.04
1553187480	52.3487038	4.8744142	56.83
1553209201	52.3487153	4.8744074	58.00
1553468400	52.3487186	4.8744052	58.27
1553814000	52.3487883	4.8743317	67.40
1553900401	52.3487317	4.8743767	56.80
1553986801	52.3487383	4.8743783	60.70
1554069600	52.3487050	4.8743883	54.10
1554156000	52.3487617	4.8744117	65.70
1554242400	52.3487300	4.8743883	56.90
1554328800	52.3487167	4.8743733	55.50
1554415200	52.3487250	4.8743633	56.00
1554501600	52.3487467	4.8744200	60.90
1554588001	52.3487350	4.8743933	57.80
1554674400	52.3487200	4.8744067	58.00
1554760800	52.3487533	4.8743883	59.80
1554847200	52.3488267	4.8744050	72.40
1554933600	52.3487633	4.8744017	61.90
1555020000	52.3487217	4.8743967	58.30
1555106400	52.3488150	4.8743717	67.70
1555192800	52.3487833	4.8743800	62.20
1555279201	52.3487583	4.8743683	59.80
1555365600	52.3487533	4.8744250	59.50
1555452000	52.3487700	4.8744133	64.20
1555538400	52.3487433	4.8744117	59.80
1555624800	52.3487567	4.8744050	65.70
1555711200	52.3487017	4.8744117	55.70
1555797600	52.3488117	4.8744050	69.50
1555884000	52.3487300	4.8744367	57.50
1555970400	52.3486833	4.8744300	53.70
1556056800	52.3486917	4.8744050	55.60
1556143200	52.3487533	4.8744350	65.90
1556229600	52.3487233	4.8744517	57.30
1556316000	52.3486833	4.8744400	52.90
1556402400	52.3486717	4.8744083	50.20
1556488801	52.3487050	4.8744333	52.10
1556575200	52.3486900	4.8744100	50.60
1556661600	52.3487233	4.8743700	56.70
1556748001	52.3486817	4.8744100	54.20
1556834400	52.3487050	4.8744200	55.50
1556920800	52.3487167	4.8744050	56.60
1557007200	52.3487200	4.8744333	54.90
1557093600	52.3487550	4.8743967	61.20
1557180000	52.3487383	4.8744250	59.10
1557266401	52.3487383	4.8744150	56.50
1557352800	52.3487233	4.8743967	60.50
1557439200	52.3487700	4.8744133	62.40
1557525600	52.3487217	4.8744517	58.80
1557612000	52.3487400	4.8743783	56.50
1557698400	52.3487517	4.8743783	59.10
1557784801	52.3488217	4.8743950	68.70
1557871200	52.3487967	4.8743933	66.10
1557957600	52.3487950	4.8743933	63.30
1558044000	52.3487817	4.8743767	62.40
1558130400	52.3488150	4.8744033	68.60
1558216801	52.3487950	4.8744433	65.20
1558303200	52.3487733	4.8744467	67.80
1558389600	52.3487967	4.8744200	67.70
1558476000	52.3488167	4.8744117	71.00
1558562400	52.3487600	4.8744583	65.00
1558648800	52.3487767	4.8744300	65.90
1558735200	52.3488267	4.8743950	69.00
1558821600	52.3487967	4.8744333	72.70
1558908000	52.3487550	4.8743950	61.50
1558994400	52.3487467	4.8744000	61.80
1559080800	52.3487967	4.8744083	68.00
1559167201	52.3487350	4.8744283	65.40
1559253601	52.3487467	4.8744167	57.10
1559340000	52.3487567	4.8743800	63.50
1559426400	52.3487700	4.8743967	66.40
1559512800	52.3487583	4.8743983	68.40
1559599200	52.3487283	4.8743883	56.60
1559685600	52.3487433	4.8743967	62.00
1559772000	52.3487533	4.8743717	62.20
1559858400	52.3487050	4.8744033	57.10
1559944800	52.3487000	4.8744350	51.90
1560031200	52.3487267	4.8743933	56.30
1560117600	52.3487317	4.8743500	62.10
1560204000	52.3487083	4.8744050	55.60
1560290401	52.3486750	4.8744083	54.10
1560376800	52.3487667	4.8744017	65.60
1560463201	52.3487400	4.8743933	62.10
1560549600	52.3487233	4.8744083	58.90
1560636000	52.3487333	4.8743933	61.30
1560722400	52.3487783	4.8743950	67.50
1560808800	52.3487567	4.8744050	61.80
1560895200	52.3487717	4.8743917	62.60
1560981600	52.3487367	4.8743950	58.40
1561068000	52.3487533	4.8743733	60.00
1561154400	52.3487583	4.8743850	63.50
1561240800	52.3487383	4.8743733	57.40
1561327201	52.3487400	4.8743750	59.80
1561413601	52.3487550	4.8743650	60.80
1561500000	52.3487217	4.8744000	58.40
1561586400	52.3487417	4.8743550	58.30
1561672801	52.3487483	4.8744000	59.30
1561759200	52.3487583	4.8743667	59.60
1561845601	52.3487467	4.8743817	60.00
1561932000	52.3487783	4.8743833	61.40
1562018401	52.3487717	4.8743683	61.40
1562104800	52.3487417	4.8743767	61.60
1562191200	52.3487200	4.8744000	62.10
1562277600	52.3487617	4.8743883	63.60
1562364000	52.3487717	4.8743867	65.90
1562450400	52.3487283	4.8743633	59.50
1562536801	52.3487250	4.8744183	60.60
1562623200	52.3487533	4.8743917	59.20
1562709600	52.3487433	4.8743550	60.40
1562796000	52.3487050	4.8743867	58.80
1562882400	52.3487483	4.8744017	63.00
1562968800	52.3487417	4.8743767	63.20
1563055200	52.3487617	4.8743667	63.40
1563141600	52.3487183	4.8743867	62.60
1563228000	52.3487400	4.8744083	60.90
1563314400	52.3487483	4.8743800	60.40
1563400800	52.3487467	4.8743850	66.10
1563487200	52.3487233	4.8743883	63.10
1563573601	52.3487000	4.8743817	58.50
1563660001	52.3487017	4.8743750	57.80
1563746400	52.3487100	4.8743567	55.90
1563832800	52.3486850	4.8743667	55.40
1563919201	52.3486850	4.8743617	52.00
1564005601	52.3487100	4.8743717	59.40
1564092000	52.3487033	4.8743883	54.90
1564178400	52.3487000	4.8744000	56.90
1564264801	52.3487217	4.8744033	58.60
1564351201	52.3487583	4.8743783	66.70
1564437600	52.3487150	4.8743867	58.10
1564524000	52.3487050	4.8743983	60.20
1564610400	52.3487183	4.8743933	59.80
1564696800	52.3487100	4.8743767	59.30
1564783200	52.3487200	4.8743717	60.60
1564869600	52.3487267	4.8743867	62.10
1564956000	52.3488183	4.8743983	70.60
1565042400	52.3487867	4.8744100	64.00
1565128800	52.3487217	4.8743733	61.90
1565215200	52.3487450	4.8744150	63.60
1565301601	52.3488033	4.8743867	68.70
1565388000	52.3487567	4.8743967	66.30
1565474400	52.3486833	4.8744350	56.00
1565560800	52.3487333	4.8743900	63.90
1565647201	52.3487833	4.8744200	64.70
1565733600	52.3487317	4.8744250	59.90
1565820000	52.3487050	4.8744233	58.00
1565906400	52.3487383	4.8744417	60.20
1565992800	52.3487517	4.8744250	63.90
1566079200	52.3487367	4.8744117	62.90
1566165600	52.3487200	4.8744150	60.50
1566252000	52.3487317	4.8744283	59.40
1566338400	52.3487300	4.8744067	62.50
1566424801	52.3487433	4.8744250	63.50
1566511200	52.3487167	4.8744283	60.50
1566597600	52.3487483	4.8744333	62.40
1566684000	52.3487350	4.8744150	59.10
1566770400	52.3487117	4.8744100	59.00
1566856801	52.3487433	4.8744467	64.80
1566943200	52.3487517	4.8744383	64.40
1567029600	52.3487407	4.8743888	59.08
1567116000	52.3487407	4.8743930	59.51
