1347276434	52.3332801	5.6157813	52.77
1347276581	52.3332827	5.6157877	52.70
1347276946	52.3332833	5.6157957	53.36
1347277122	52.3332840	5.6158026	53.78
1347277125	52.3332841	5.6158030	53.80
1347277195	52.3332839	5.6158033	53.74
1347277340	52.3332855	5.6158096	54.68
1347277402	52.3332859	5.6158093	54.60
1347277984	52.3332820	5.6158127	54.88
1347278358	52.3332858	5.6158164	55.02
1347278661	52.3332876	5.6158190	54.91
1347279041	52.3332880	5.6158202	54.79
1347279722	52.3332919	5.6158233	54.76
1347356106	52.3333086	5.6157934	55.69
1347540636	52.3333053	5.6157933	55.52
