1445464822	52.3559717	4.9507030	70.97
1446591643	52.3559469	4.9508280	54.96
1447455641	52.3558831	4.9507491	48.48
1447542041	52.3559043	4.9509637	53.80
1447628441	52.3559152	4.9509415	55.95
1450088554	52.3559249	4.9508730	61.86
1450134033	52.3559443	4.9505849	62.91
1450220433	52.3559335	4.9508167	56.81
1455663610	52.3559107	4.9507664	52.01
1455750010	52.3559078	4.9507992	51.42
1455836410	52.3559141	4.9508034	51.41
1465164007	52.3559496	4.9509213	62.43
1465250407	52.3559025	4.9509766	54.27
1465336807	52.3558749	4.9509984	51.78
1465423207	52.3558565	4.9510274	51.54
1465509607	52.3558608	4.9510121	52.98
1484694040	52.3559399	4.9507894	58.51
1484780440	52.3559663	4.9507583	60.20
1484866840	52.3559617	4.9507196	60.70
1484953240	52.3559590	4.9507289	60.23
1485039640	52.3559611	4.9507360	60.27
1490738440	52.3559611	4.9507360	60.27
1493157640	52.3561141	4.9506339	78.62
1493244040	52.3559583	4.9507338	60.84
1493330440	52.3559517	4.9506899	61.05
1493416840	52.3559465	4.9507081	59.53
1505728312	52.3558226	4.9511740	51.46
1508623219	52.3559273	4.9508923	57.82
1508709619	52.3559411	4.9508519	62.10
1510310044	52.3558907	4.9509173	47.06
1510310105	52.3558909	4.9509167	47.07
1510954916	52.3558805	4.9510486	45.65
1510966800	52.3558778	4.9509606	47.94
1511004165	52.3558845	4.9509516	48.67
1511123481	52.3558794	4.9509790	47.78
1516802095	52.3559241	4.9509412	51.16
1516834855	52.3559003	4.9509916	47.20
1516884526	52.3559058	4.9509733	51.52
1519124117	52.3561896	4.9511275	99.96
1519174800	52.3560681	4.9510437	80.57
1519261200	52.3560970	4.9513216	89.81
1519347602	52.3561216	4.9513317	92.26
1520611548	52.3563001	4.9513274	116.07
1522368000	52.3560025	4.9504921	80.59
1522454400	52.3560947	4.9503419	86.69
1522540800	52.3560418	4.9504856	77.02
1522627200	52.3560395	4.9504734	79.06
1528809592	52.3559588	4.9505428	77.50
1531405768	52.3559324	4.9504703	89.72
1538823067	52.3558929	4.9507993	57.53
1538868782	52.3558927	4.9507999	57.32
1549886261	52.3558178	4.9509738	54.23
1549897759	52.3559805	4.9505973	62.91
1549898170	52.3561270	4.9505468	67.29
1550057844	52.3561280	4.9505463	67.45
