1358253997	52.3474622	4.6323690	45.81
1479250800	52.3474839	4.6323212	53.71
1482274800	52.3474579	4.6323534	53.65
1482361200	52.3474582	4.6323518	53.69
1482472695	52.3474839	4.6323212	53.71
1482534000	52.3474582	4.6323518	53.69
1484326618	52.3474839	4.6323212	53.71
1484348401	52.3474582	4.6323518	53.69
1487050090	52.3474839	4.6323212	53.71
1487113200	52.3474582	4.6323518	53.69
1488277502	52.3474839	4.6323212	53.71
1488322800	52.3474582	4.6323518	53.69
1489683437	52.3474839	4.6323212	53.71
1489705200	52.3474582	4.6323518	53.69
1490738400	52.3474582	4.6323518	53.69
1492272128	52.3474839	4.6323212	53.71
1492293600	52.3474582	4.6323518	53.69
1492672721	52.3474839	4.6323212	53.71
1492725600	52.3474582	4.6323518	53.69
1494432246	52.3474839	4.6323212	53.71
1494453600	52.3474582	4.6323518	53.69
1497403809	52.3474839	4.6323212	53.71
1497477600	52.3474582	4.6323518	53.69
1499875045	52.3474839	4.6323212	53.71
1499896800	52.3474582	4.6323518	53.69
1502239062	52.3474839	4.6323212	53.71
1502316000	52.3474582	4.6323518	53.69
1513061107	52.3474839	4.6323212	53.71
1513119600	52.3474582	4.6323518	53.69
1513120829	52.3474839	4.6323212	53.71
1513206000	52.3474582	4.6323518	53.69
1520256528	52.3474839	4.6323212	53.71
1520290800	52.3474582	4.6323518	53.69
1520958639	52.3474839	4.6323212	53.71
1520982000	52.3474582	4.6323518	53.69
1520983224	52.3474839	4.6323212	53.71
1521068400	52.3474582	4.6323518	53.69
1521644655	52.3474839	4.6323212	53.71
1521673201	52.3474582	4.6323518	53.69
1523463074	52.3474839	4.6323212	53.71
1523484000	52.3474582	4.6323518	53.69
1525880622	52.3474839	4.6323212	53.71
1525903200	52.3474582	4.6323518	53.69
1528691946	52.3474839	4.6323212	53.71
1528754400	52.3474582	4.6323518	53.69
1528905061	52.3474839	4.6323212	53.71
1528927200	52.3474582	4.6323518	53.69
1531199281	52.3474839	4.6323212	53.71
1540940400	52.3474582	4.6323518	53.69
1542214519	52.3474839	4.6323212	53.71
1542236400	52.3474582	4.6323518	53.69
1544632851	52.3474839	4.6323212	53.71
1544655600	52.3474582	4.6323518	53.69
1545324241	52.3474839	4.6323212	53.71
1545346801	52.3474582	4.6323518	53.69
1547052279	52.3474839	4.6323212	53.71
1547074801	52.3474582	4.6323518	53.69
1548517866	52.3474839	4.6323212	53.71
1548543600	52.3474582	4.6323518	53.69
1548680268	52.3474839	4.6323212	53.71
1548716400	52.3474582	4.6323518	53.69
1549972259	52.3474839	4.6323212	53.71
1550012400	52.3474582	4.6323518	53.69
1550024128	52.3474839	4.6323212	53.71
1550098800	52.3474582	4.6323518	53.69
1552139127	52.3474839	4.6323212	53.71
1552172400	52.3474582	4.6323518	53.69
1552510164	52.3474839	4.6323212	53.71
1552518000	52.3474582	4.6323518	53.69
1554944150	52.3474839	4.6323212	53.71
1555020000	52.3474582	4.6323518	53.69
1556986298	52.3474839	4.6323212	53.71
1557007200	52.3474582	4.6323518	53.69
1557148618	52.3474839	4.6323212	53.71
1557180000	52.3474582	4.6323518	53.69
1557878916	52.3474839	4.6323212	53.71
1557957600	52.3474582	4.6323518	53.69
1557975015	52.3474839	4.6323212	53.71
1558044001	52.3474582	4.6323518	53.69
1560376055	52.3474839	4.6323212	53.71
1560376800	52.3474582	4.6323518	53.69
1560441111	52.3474839	4.6323212	53.71
1560463201	52.3474582	4.6323518	53.69
1562725900	52.3474839	4.6323212	53.71
1562796000	52.3474582	4.6323518	53.69
