1434412800	nan	nan
1434499200	-53.0	2.03
1436313600	-56.6	1.17
1436400000	-53.3	1.17
1438646400	-52.8	1.16
1438732800	-53.3	1.15
1438819200	-53.6	1.16
1438905600	-52.8	1.15
1438992000	-53.6	1.17
1439078400	-53.5	1.18
1439164800	-53.8	1.19
1439251200	-53.6	1.19
1439337600	-53.8	1.2
1439424000	-53.4	1.2
1439510400	-54.6	1.21
1439769600	-53.8	1.26
1439856000	-54.1	1.28
1439942400	-53.7	1.29
1440028800	-54.0	1.31
1440115200	-54.3	1.33
1440201600	-54.4	1.35
1440288000	-54.3	1.38
1440374400	-54.6	1.39
1440460800	-54.9	1.4
1440547200	-52.6	1.41
1440633600	-53.3	1.42
1440720000	-54.4	1.43
1440806400	-53.7	1.44
1440892800	-54.1	1.47
1440979200	-53.3	1.5
1441065600	-53.9	1.52
1441324800	-53.6	1.56
1441411200	-52.9	1.57
1441497600	-52.4	1.58
1441584000	-53.3	1.6
1442534400	-53.5	1.43
1442620800	-52.9	1.44
1442707200	-52.4	1.44
1442793600	-51.5	1.43
1442880000	-52.4	1.43
1443312000	-51.5	1.41
1443398400	-50.0	1.38
1443484800	-50.2	1.36
1443571200	-49.2	1.35
1443657600	-49.4	1.35
1443744000	-49.2	1.34
1443830400	-49.4	1.32
1443916800	-50.3	1.31
1444003200	-50.6	1.29
1444089600	-50.8	1.27
1444176000	-50.2	1.25
1444348800	-50.5	1.22
1444435200	-50.0	1.21
1444521600	-50.6	1.19
1444608000	-50.4	1.17
1444780800	-50.6	1.15
1444867200	-49.8	1.14
1444953600	-50.4	1.14
1445040000	-50.1	1.13
1445126400	-50.5	1.12
1445212800	-50.2	1.11
1445299200	-50.7	1.1
1445385600	-50.5	1.09
1445472000	-50.4	1.07
1445558400	-50.5	1.07
1445644800	-50.8	1.06
1445731200	-51.2	1.06
1445817600	-51.7	1.05
1445904000	-51.1	1.05
1445990400	-51.2	1.04
1446076800	-50.6	1.04
1446163200	-50.5	1.05
1446249600	-50.3	1.05
1446336000	-50.1	1.05
1448582400	nan	nan
1448668800	-59.4	3.03
1449187200	nan	nan
1449273600	-51.1	1.07
1451433600	-51.8	1.07
1451520000	-51.7	1.07
1451606400	-51.5	1.07
1451692800	-51.4	1.07
1451779200	-50.6	1.07
1451865600	-51.3	1.06
1451952000	-55.7	1.02
1452124800	-55.4	1.02
1452211200	-54.8	1.03
1452297600	-55.8	1.02
1452384000	-55.4	1.03
1452470400	-55.3	1.02
1452556800	-55.8	1.02
1452643200	-55.9	1.02
1452729600	-54.9	1.02
1452816000	-54.8	1.02
1452902400	-55.0	1.02
1452988800	-54.9	1.02
1453075200	-54.5	1.01
1455321600	nan	nan
1455408000	-52.5	1.26
1457568000	-52.0	1.25
1457654400	-53.3	1.25
1457740800	-53.4	1.23
1457827200	-53.5	1.22
1457913600	-53.6	1.2
1458000000	-53.1	1.19
1458086400	-53.6	1.17
1458172800	-53.7	1.15
1458259200	-53.3	1.13
1458345600	-54.0	1.11
1458518400	-54.1	1.09
1458604800	-53.7	1.07
1458691200	-53.5	1.06
1458777600	-53.8	1.05
1458864000	-53.6	1.04
1458950400	-53.8	1.03
1459036800	-54.3	1.03
1459123200	-54.0	1.02
1459209600	-53.9	1.02
1459296000	-53.8	1.03
1459382400	-53.5	1.03
1459468800	-53.3	1.02
1459555200	-53.7	1.03
1459641600	-53.5	1.03
1459728000	-54.0	1.02
1459814400	-54.3	1.02
1459900800	-54.4	1.02
1459987200	-53.5	1.02
1460073600	-53.8	1.02
1460160000	-53.4	1.02
1460246400	-53.0	1.02
1460332800	-53.1	1.02
1460419200	-53.3	1.02
1460505600	-53.2	1.01
1460592000	-53.0	1.01
1460678400	-53.2	1.0
1460764800	-53.3	1.0
1460851200	-54.0	1.0
1460937600	-53.9	1.0
1461024000	-54.5	1.0
1461110400	-53.7	1.0
1461196800	-53.5	1.0
1461369600	-53.7	1.0
1461456000	-53.3	1.0
1461542400	-53.9	1.0
1461628800	-54.0	1.0
1461715200	-53.8	1.0
1461801600	-54.3	1.0
1461888000	-54.0	1.0
1461974400	-54.3	1.0
1462060800	-54.2	1.0
1462147200	-53.8	1.0
1462233600	-54.1	1.0
1462320000	-54.2	1.0
1462406400	-54.3	1.0
1462579200	-54.4	1.0
1462665600	-54.2	1.0
1462752000	-54.5	1.0
1463011200	-54.4	1.0
1463097600	-54.3	1.0
1463184000	-54.6	1.0
1463270400	-54.3	1.01
1463356800	-54.1	1.02
1463443200	-54.5	1.03
1463529600	-54.3	1.04
1463616000	-54.6	1.05
1463702400	-54.9	1.07
1463788800	-55.4	1.07
1463875200	-55.5	1.09
1466035200	-55.6	1.1
1466121600	nan	nan
