1075075200	nan	nan	nan	nan
1087257600	0.0	0.0	nan	nan
1087344000	nan	nan	nan	nan
1087430400	-0.5	0.0	nan	nan
1087516800	nan	nan	nan	nan
1087689600	0.5	0.0	nan	nan
1087776000	nan	nan	nan	nan
1087862400	-0.25	0.0	nan	nan
1087948800	nan	nan	nan	nan
1088035200	-1.0	0.0	nan	nan
1088121600	nan	nan	nan	nan
1088208000	-0.5	0.0	nan	nan
1088294400	0.5	0.0	nan	nan
1088380800	nan	nan	nan	nan
1089763200	0.0	0.0	nan	nan
1089849600	nan	nan	nan	nan
1191283200	-2.75	0.0	nan	nan
1191369600	nan	nan	nan	nan
1257292800	nan	nan	0.0	6.75
1257379200	nan	nan	nan	nan
1257984000	nan	nan	0.0	4.0
1260316800	nan	nan	nan	nan
1271635200	-1.25	0.0	nan	nan
1271721600	nan	nan	0.0	0.75
1271808000	nan	0.0	-2.25	-1.5
1273622400	nan	nan	nan	nan
1274140800	0.0	nan	-1.75	-0.25
1274227200	0.0	nan	-1.5	-0.25
1274313600	0.0	nan	-1.25	0.0
1274400000	0.0	nan	-1.25	-0.5
1274486400	0.0	nan	-1.5	0.0
1274572800	0.0	nan	-1.5	-0.25
1274659200	0.0	nan	-1.25	0.0
1274745600	0.0	nan	-1.25	-0.25
1274918400	0.0	nan	-1.25	-0.5
1275004800	0.0	nan	-1.0	0.0
1275091200	0.0	nan	-1.25	0.5
1275177600	0.0	nan	-1.25	1.25
1275264000	0.0	nan	-1.0	-0.25
1275350400	0.0	nan	-1.0	-0.5
1275436800	0.25	nan	-2.0	0.0
1275523200	0.5	0.0	-2.0	0.0
1275609600	0.75	nan	-2.0	0.0
1275782400	3.0	nan	0.0	2.25
1275868800	0.0	nan	-2.75	-1.0
1275955200	3.5	nan	0.0	2.5
1276041600	3.5	nan	0.0	2.75
1276128000	28.5	0.0	25.0	28.25
1276214400	0.0	0.0	nan	nan
1276300800	nan	nan	nan	nan
1276732800	-31.5	0.0	nan	nan
1276819200	nan	0.0	-3.75	nan
1276905600	nan	nan	nan	nan
1277164800	nan	0.0	38.5	nan
1277251200	nan	nan	nan	nan
1277337600	1.0	nan	-2.25	0.0
1277424000	-0.5	0.0	-3.75	-1.75
1277510400	-0.5	0.0	-3.75	-1.5
1277596800	-0.5	0.0	-3.75	-1.75
1277683200	-0.5	0.0	-4.0	-1.75
1277769600	-0.5	0.0	-4.0	-1.5
1277856000	-0.75	0.0	-3.75	-1.75
1277942400	-0.5	0.0	-4.0	-2.0
1278028800	-0.75	0.0	-4.25	-2.0
1278115200	-0.75	0.0	-3.75	-1.75
1278288000	-0.75	0.0	-3.75	-2.0
1278374400	-1.0	0.0	-3.75	-1.75
1278547200	-0.75	0.0	-3.5	-1.75
1278633600	-0.75	0.0	-3.5	-1.25
1278720000	-0.75	0.0	-3.75	-1.0
1278806400	-0.75	0.0	-3.5	-1.25
1278979200	-1.0	0.0	-3.5	-1.25
1279065600	-1.0	0.0	-3.5	-1.75
1279152000	-1.0	0.0	-3.75	-1.25
1279238400	-0.75	0.0	-3.5	-1.0
1279584000	-0.75	0.0	nan	-1.0
1279670400	-1.0	0.0	-3.75	-0.5
1279756800	-0.75	0.0	-3.75	-2.25
1280102400	-1.0	0.0	-3.75	-0.25
1280188800	-0.75	0.0	-3.5	-0.5
1280361600	-0.75	0.0	-3.5	0.0
1280448000	-0.75	0.0	-3.5	-0.5
1280880000	-0.5	0.0	-3.5	-2.0
1280966400	-0.75	0.0	-3.5	-2.25
1281052800	-0.75	0.0	-3.5	-1.5
1281139200	-0.75	0.0	-3.75	0.75
1281225600	-0.75	0.0	-3.75	0.0
1281312000	-0.75	0.0	-3.75	-0.75
1281398400	-1.0	0.0	-3.5	-0.25
1281484800	-0.75	0.0	-3.75	-1.25
1281571200	-0.75	0.0	-3.5	-1.5
1281657600	-0.5	0.0	-3.5	-1.5
1281744000	-1.0	0.0	-3.5	-2.0
1281830400	-1.0	0.0	-3.25	-1.75
1281916800	-0.75	0.0	-3.5	-1.5
1282003200	-0.5	0.0	-3.5	-1.75
1282089600	-0.75	0.0	-3.75	-0.5
1282176000	-0.5	0.0	-3.75	-1.0
1282262400	-0.75	0.0	-3.75	-2.0
1282348800	-0.75	0.0	-3.5	-1.75
1282435200	-0.75	0.0	-3.5	-2.0
1282521600	-0.75	0.0	-3.75	-1.75
1282608000	-0.75	0.0	-3.75	1.25
1282694400	-1.0	0.0	-3.0	1.5
1283212800	-0.5	0.0	-3.5	0.5
1283299200	-0.75	0.0	-3.5	-1.5
1283385600	-0.75	0.0	-3.5	-1.25
1283472000	-0.75	0.0	-3.5	-0.5
1283558400	-0.75	0.0	-3.25	-0.75
1283644800	-0.75	0.0	-3.5	-2.5
1283731200	-0.75	0.0	-3.5	-2.0
1283817600	-0.5	0.0	-3.75	-1.75
1283904000	-1.0	0.0	-3.5	-1.25
1283990400	-0.75	0.0	-3.75	-0.25
1284076800	-0.75	0.0	-4.0	0.25
1284422400	-1.0	0.0	-3.5	0.0
1284508800	-0.75	0.0	-3.25	-0.25
1284595200	-0.75	0.0	-3.5	-0.75
1284681600	-0.75	0.0	-3.75	0.0
1284768000	-0.75	0.0	-3.75	-0.25
1284854400	-0.75	0.0	-3.5	-0.5
1284940800	-0.75	0.0	-3.5	-0.25
1285027200	-0.75	0.0	-3.75	0.75
1285113600	-1.0	0.0	-3.5	nan
1285200000	-0.75	0.0	-3.5	-0.75
1285286400	-0.75	0.0	-3.5	-1.25
1285372800	-0.75	0.0	-3.5	1.0
