1371427200	nan	nan
1371600000	16.4	0.78
1372118400	17.4	0.76
1372204800	18.0	0.76
1372291200	17.8	0.76
1372377600	17.3	0.8
1372550400	17.7	0.82
1372636800	16.7	0.81
1372723200	17.3	0.85
1372809600	15.9	0.86
1372896000	16.6	0.89
1373068800	16.7	0.89
1373155200	16.8	0.88
1373241600	16.4	0.85
1373328000	16.2	0.83
1373414400	15.7	0.83
1373500800	15.9	0.82
1373587200	16.0	0.81
1373673600	16.8	0.8
1373760000	17.1	0.79
1373846400	16.2	0.78
1373932800	14.6	0.78
1374019200	14.4	0.8
1374105600	14.6	0.79
1374192000	16.1	0.78
1374278400	15.3	0.78
1374364800	14.4	0.79
1374451200	15.3	0.79
1374537600	15.5	0.81
1374624000	15.3	0.86
1374710400	14.3	0.88
1374796800	15.0	0.88
1374883200	14.4	0.88
1375056000	14.3	0.85
1375142400	15.5	0.84
1375228800	12.4	0.84
1375315200	13.0	0.83
1375401600	11.7	0.8
1375488000	12.2	0.78
1375574400	14.0	0.76
1375660800	14.5	0.77
1375747200	13.7	0.77
1376006400	13.2	0.79
1376092800	15.7	0.8
1376179200	15.9	0.79
1376265600	17.3	0.79
1376352000	16.8	0.8
1376438400	16.5	0.8
1376524800	16.3	0.8
1376697600	16.1	0.81
1376784000	16.6	0.81
1376870400	17.5	0.8
1376956800	18.1	0.8
1377043200	17.9	0.8
1377129600	17.2	0.81
1377216000	16.9	0.8
1377302400	17.6	0.8
1377388800	17.4	0.79
1377475200	18.1	0.77
1377561600	17.3	0.79
1377648000	17.0	0.79
1377734400	17.4	0.8
1377820800	16.1	0.81
1377907200	16.2	0.81
1377993600	15.6	0.83
1378080000	15.5	0.84
1378166400	16.8	0.85
1378339200	17.1	0.88
1378425600	17.7	0.89
1378512000	18.2	0.91
1378598400	18.5	0.91
1378684800	19.3	0.92
1378771200	20.4	0.91
1378857600	20.0	0.94
1378944000	19.0	0.91
1379030400	19.1	0.93
1379116800	20.6	0.92
1379289600	20.8	0.92
1379376000	20.5	0.93
1379462400	21.2	0.93
1379548800	21.1	0.94
1379635200	21.0	0.94
1379721600	20.8	0.95
1379808000	22.1	0.95
1379894400	22.0	0.95
1379980800	21.1	0.95
1380067200	21.5	0.95
1380153600	22.0	0.95
1380240000	21.6	0.94
1380412800	22.3	0.92
1380499200	22.6	0.89
1380585600	22.8	0.92
1380672000	23.2	0.93
1380758400	23.0	0.93
1380844800	23.6	0.94
1380931200	22.6	0.93
