1270631307	6.57	6.47	6.47	6.47
1270633109	7.84	7.75	7.84	7.75
1271151149	7.84	7.65	7.75	7.65
1271151368	7.94	7.75	7.75	7.65
1271151588	7.84	7.75	7.65	7.65
1273703474	7.94	7.75	7.84	7.65
1273703486	7.65	7.45	7.55	7.35
1275810991	7.94	7.65	7.75	7.65
1276499388	7.84	7.65	4.12	4.22
1279616376	8.04	7.75	7.84	7.65
1290604993	7.65	7.45	4.22	4.22
1297958190	7.65	7.45	7.45	7.35
1303976356	7.65	7.45	7.55	7.35
1303976963	7.84	7.55	7.65	7.35
1305886213	8.63	7.65	7.75	7.65
1309268208	8.92	7.65	4.31	4.31
1327403683	7.65	7.45	7.65	7.45
1327403956	7.65	7.45	7.45	7.16
1328538861	6.18	6.18	5.88	5.98
1328538971	6.18	6.08	6.08	6.18
1328539240	8.04	7.45	7.45	7.16
1328539412	8.14	7.55	7.45	7.35
1328624311	6.08	6.08	5.98	6.08
1328625476	6.18	6.18	6.08	6.18
1328625531	8.14	7.45	7.45	7.16
1328625636	6.08	6.08	5.88	5.98
1328645824	7.25	7.06	7.35	7.16
1328645948	7.35	7.35	7.45	7.16
1328865611	8.24	7.35	7.55	7.35
1335178000	6.37	6.27	6.08	6.18
1335178178	9.31	7.65	7.75	7.55
1335178845	9.31	7.55	7.55	7.35
1335179290	8.73	7.55	7.65	7.45
1335179722	9.12	7.65	7.65	7.45
1335179750	9.12	7.65	7.75	7.55
1336401103	8.73	7.55	7.75	7.45
1337953957	9.41	7.55	7.75	7.45
1338274678	6.37	6.27	6.08	6.08
1339421261	8.04	7.65	7.65	7.45
1339757099	8.33	7.55	7.55	7.35
1339767116	10.10	7.45	7.65	7.45
1340005186	6.27	6.18	6.08	6.18
1360914500	7.75	7.45	7.45	7.25
1360914540	7.75	7.45	7.35	7.16
1360914675	7.55	7.35	7.45	7.25
1360930239	7.75	7.65	7.55	7.45
1379419847	8.14	7.84	7.55	7.25
1379422458	6.27	6.18	0.00	0.00
1379422885	6.37	6.27	6.18	6.18
1379423545	7.65	7.45	7.45	7.25
1379423572	7.65	7.45	7.55	7.35
1379424004	7.65	7.55	7.55	7.25
1379424035	7.65	7.45	7.55	7.35
1379424386	7.65	7.55	7.55	7.35
1379424609	6.37	6.18	5.98	6.08
1379424717	5.98	5.98	0.00	0.00
1379425446	7.65	7.45	7.45	7.25
1379425948	7.75	7.55	7.45	7.25
1379498456	7.65	7.65	7.65	7.45
1395844905	8.04	7.84	7.65	7.35
1399899096	7.75	7.65	7.55	7.45
1412689498	7.75	7.65	7.55	7.25
1414394342	7.75	7.55	7.65	7.35
1439974630	7.84	7.65	7.65	7.45
1441184592	7.75	7.55	7.65	7.45
1502693385	7.94	7.65	7.84	7.65
1502782328	8.04	7.75	7.75	7.55
1502782339	7.84	7.75	7.75	7.55
1568618754	0.00	0.00	0.00	0.00
1568619495	0.00	0.00	7.75	7.45
1568619839	6.47	6.47	6.08	6.08
1568629020	0.00	0.00	6.37	6.47
1568696653	0.00	0.00	6.18	6.18
1568757601	7.75	7.65	7.75	7.45
1568844000	7.65	7.65	7.55	7.35
1568930400	7.75	7.65	7.45	7.25
1569016800	7.65	7.65	7.45	7.16
1569103200	7.84	7.65	7.65	7.45
1569189600	7.75	7.75	7.65	7.35
1569398891	0.00	0.00	6.27	6.37
1569448800	7.75	7.65	7.65	7.25
1569448933	0.00	0.00	6.37	6.37
1569535200	7.84	7.75	7.75	7.45
1569621600	7.65	7.75	7.65	7.45
1569708000	7.75	7.65	7.65	7.45
1569794400	7.75	7.65	8.04	7.75
1569880801	7.75	7.65	7.84	7.55
1569967200	7.84	7.65	7.65	7.45
1570053600	7.55	7.45	7.55	7.35
1570140000	7.75	7.65	7.65	7.35
1570226400	7.65	7.65	7.45	7.16
1570312801	7.75	7.65	7.45	7.16
1570399201	7.65	7.55	7.75	7.45
1570485600	7.75	7.65	7.65	7.45
1570572000	7.65	7.65	7.45	7.35
1570658401	7.84	7.75	7.75	7.45
1570744800	7.75	7.65	7.65	7.35
1570805084	0.00	0.00	6.18	6.18
1570831200	7.75	7.55	7.75	7.55
1570907200	0.00	0.00	6.18	6.18
1570917600	7.84	7.65	7.75	7.45
1571004000	7.84	7.65	7.75	7.55
1571090401	7.75	7.65	7.84	7.55
1571176800	7.75	7.75	7.75	7.45
1571263200	7.94	7.65	7.65	7.45
1571349600	7.75	7.65	7.65	7.35
1571436000	7.65	7.55	7.65	7.35
1571522400	7.65	7.55	7.45	7.35
1571608800	7.75	7.65	7.65	7.35
1571695200	7.75	7.75	7.65	7.45
1571781601	7.75	7.65	7.45	7.16
1571954553	0.00	0.00	6.08	6.08
1572040800	7.84	7.65	7.65	7.35
1572127200	7.84	7.65	7.55	7.35
1572217200	7.75	7.55	7.55	7.25
1572303600	7.65	7.55	7.65	7.45
1572390000	7.65	7.45	7.55	7.35
1572442560	0.00	0.00	6.27	6.47
1572442992	0.00	0.00	6.18	6.27
1572444654	0.00	0.00	6.18	6.08
1572447124	0.00	0.00	4.31	4.31
1572476400	7.84	7.75	7.45	7.16
1572562800	7.84	7.75	7.65	7.25
1572649200	8.04	7.94	7.65	7.35
1572735600	8.04	7.84	7.84	7.45
1572822000	7.94	7.75	7.75	7.45
1572908400	7.84	7.75	7.84	7.45
1572994800	8.14	7.94	7.84	7.45
1573081200	7.94	7.84	7.65	7.35
1573167600	7.94	7.75	7.75	7.35
1573254001	7.94	7.65	7.55	7.16
1573340400	7.75	7.55	7.65	7.35
1573426800	7.94	7.84	7.55	7.25
1573513201	7.84	7.75	7.65	7.25
1573599600	8.14	7.94	7.84	7.45
1573686000	7.94	7.84	7.94	7.55
1573772401	7.94	7.75	7.65	7.25
1573836073	0.00	0.00	6.18	6.27
1573858801	7.84	7.75	7.84	7.55
1573945200	7.75	7.65	7.84	7.45
1574031600	7.94	7.75	7.94	7.55
1574118001	8.04	7.84	7.75	7.35
1574204400	7.94	7.75	7.65	7.25
1574290800	7.94	7.84	7.75	7.25
1574377200	7.94	7.75	7.84	7.45
1574463600	7.94	7.84	7.75	7.45
1574550000	7.94	7.65	7.75	7.35
1574636400	7.94	7.75	7.55	7.16
1574722800	8.04	7.84	7.65	7.25
1574809200	8.04	7.94	7.75	7.35
1574895601	7.84	7.75	7.55	7.25
1574982000	7.94	7.84	7.75	7.35
1575068400	8.04	7.84	7.75	7.45
1575154800	7.84	7.75	7.65	7.25
1575241200	7.94	7.84	7.65	7.25
1575384297	0.00	0.00	7.84	7.45
1575414001	7.94	7.75	7.75	7.35
1575455872	0.00	0.00	6.08	6.18
1575457787	0.00	0.00	6.37	6.47
1575461264	0.00	0.00	6.27	6.37
1575500400	7.75	7.65	7.75	7.45
1575586800	7.94	7.84	7.75	7.25
1575673200	8.04	7.84	7.84	7.45
1575759600	8.04	7.84	7.75	7.35
1575835698	0.00	0.00	7.84	7.55
1575846000	8.04	7.75	7.75	7.45
1575932401	7.94	7.84	7.65	7.25
1576018800	7.94	7.75	7.94	7.55
1576105200	8.04	7.94	7.75	7.45
1576191600	7.94	7.75	7.75	7.45
1576255486	0.00	0.00	6.08	6.08
1576278001	7.94	7.84	7.94	7.55
1576364400	7.84	7.65	7.75	7.35
1576450800	7.84	7.75	7.65	7.16
1576537201	7.94	7.84	7.84	7.45
1576623600	8.04	7.94	7.84	7.55
1576710000	7.94	7.94	8.63	8.24
1576796400	8.14	7.94	7.75	7.45
1576882800	7.94	7.84	7.65	7.25
1576969200	8.04	7.94	8.04	7.65
1577055601	8.14	7.94	7.65	7.25
1577142000	7.94	7.84	7.65	7.45
1577228400	8.04	7.94	7.65	7.25
1577401200	8.24	8.14	7.75	7.35
1577487600	8.04	7.84	7.65	7.25
1577574000	7.84	7.84	7.65	7.25
1577660400	7.94	7.75	7.55	7.25
1577746800	7.94	7.84	7.75	7.45
1577833200	8.04	7.84	7.75	7.45
1577919600	7.94	7.75	7.75	7.35
1578006000	7.94	7.75	7.84	7.45
1578092400	7.84	7.65	7.84	7.45
1578178800	7.94	7.94	7.75	7.35
1578265201	7.94	7.94	7.84	7.45
1578319554	0.00	0.00	7.65	7.35
1578341486	6.27	6.18	7.65	7.45
1578342355	0.00	0.00	4.22	4.22
1578351600	7.94	7.84	7.65	7.35
1578438000	8.04	7.84	7.75	7.45
1578524400	7.94	7.84	7.84	7.55
1578610800	7.94	7.84	7.84	7.45
1578697201	8.04	7.94	7.75	7.35
1578870001	7.84	7.65	7.65	7.35
1578956400	8.04	7.75	7.75	7.35
1579042800	8.04	7.84	7.84	7.45
1579129200	7.94	7.84	7.75	7.35
1579215600	8.04	7.94	7.84	7.45
1579219391	0.00	0.00	6.37	6.37
1579302000	7.94	7.84	7.65	7.25
1579388400	7.84	7.75	7.75	7.45
1579474800	7.84	7.65	7.65	7.35
1579561200	7.84	7.65	7.75	7.35
1579647600	7.84	7.75	7.65	7.25
1579734000	7.94	7.84	7.84	7.45
1579820400	7.94	7.94	7.75	7.35
1579906800	8.04	7.84	7.75	7.45
1579993200	7.94	7.84	7.75	7.35
1580079601	7.84	7.65	7.75	7.35
1580166001	8.63	8.53	7.65	7.25
1580252401	8.04	7.84	7.75	7.35
1580338800	8.04	7.75	7.75	7.45
1580425200	8.04	7.94	7.84	7.45
1580511600	8.14	7.84	7.75	7.35
1580598000	7.94	7.94	7.75	7.45
1580684400	8.04	7.94	7.75	7.45
1580770800	7.84	7.65	7.75	7.35
1580857200	8.04	7.84	7.75	7.45
1580943600	7.84	7.84	7.75	7.45
1581030000	7.84	7.75	7.75	7.45
1581116401	7.75	7.65	7.75	7.45
1581202800	8.14	7.84	7.84	7.45
1581289201	8.04	7.94	7.75	7.45
1581375600	8.14	7.94	7.84	7.55
1581462000	7.94	7.75	7.65	7.25
1581548400	7.84	7.75	7.94	7.55
1581634801	7.84	7.65	7.75	7.45
1581721200	7.94	7.75	7.84	7.45
1581800132	0.00	0.00	6.18	6.27
1581800428	0.00	0.00	7.94	7.55
1581800490	0.00	0.00	4.41	4.41
1581807600	8.04	7.75	7.94	7.55
1581894000	8.04	7.94	7.65	7.35
