1277817153	7.94	8.24	0.00	0.00
1277822548	8.14	8.33	0.00	0.00
1288795940	7.75	8.04	0.00	0.00
1297956696	7.84	8.04	0.00	0.00
1309268894	8.33	8.63	0.00	0.00
1335359532	7.94	7.94	0.00	0.00
1383830451	7.94	8.14	0.00	0.00
1403524777	4.31	4.31	0.00	0.00
1495629107	8.33	8.14	0.00	0.00
1576081973	8.04	7.94	0.00	0.00
1576133640	7.94	7.84	0.00	0.00
1576139636	8.14	7.94	0.00	0.00
1576142102	4.12	4.12	0.00	0.00
1576182133	6.18	5.98	0.00	0.00
1576185819	6.08	5.98	0.00	0.00
1576191600	7.94	7.75	0.00	0.00
1576278000	8.04	7.84	0.00	0.00
1576364400	8.04	7.94	0.00	0.00
1576450800	8.04	7.75	0.00	0.00
1576537201	7.94	7.94	0.00	0.00
1576623600	8.14	7.94	0.00	0.00
1576710000	7.94	7.84	0.00	0.00
1576796400	8.04	7.84	0.00	0.00
1576882800	7.94	7.84	0.00	0.00
1576969201	8.14	7.84	0.00	0.00
1577055600	8.04	7.75	0.00	0.00
1577142001	8.04	7.84	0.00	0.00
1577228400	8.14	7.84	0.00	0.00
1577314800	8.04	7.84	0.00	0.00
1577401200	8.14	7.94	0.00	0.00
1579246938	6.18	5.98	0.00	0.00
1579302001	7.94	7.84	0.00	0.00
1579388401	8.04	7.75	0.00	0.00
1579474800	7.84	7.65	0.00	0.00
1579561200	7.94	7.84	0.00	0.00
1579647600	7.94	7.75	0.00	0.00
1579734000	8.04	7.75	0.00	0.00
1579820400	7.94	7.75	0.00	0.00
1579906800	7.94	7.84	0.00	0.00
1580079600	7.94	7.65	0.00	0.00
1580166000	8.04	7.84	0.00	0.00
1580224744	4.12	4.12	0.00	0.00
1580252400	8.04	7.75	0.00	0.00
1580425200	8.14	7.84	0.00	0.00
1580511601	8.04	7.94	0.00	0.00
1580598000	8.14	7.94	0.00	0.00
1580684401	8.04	7.84	0.00	0.00
1580770800	8.04	7.94	0.00	0.00
1580857200	7.94	7.75	0.00	0.00
1580943600	7.94	7.84	0.00	0.00
1581030000	8.04	7.75	0.00	0.00
1581116400	7.94	7.75	0.00	0.00
1581202801	7.84	7.65	0.00	0.00
1581289200	8.04	7.75	0.00	0.00
1581375600	7.94	7.84	0.00	0.00
1581548400	7.94	7.75	0.00	0.00
1581721200	7.84	7.65	0.00	0.00
1581807601	8.04	7.75	0.00	0.00
1581894000	7.94	7.84	0.00	0.00
1581980400	7.94	7.75	0.00	0.00
1582066800	7.94	7.94	0.00	0.00
1582153200	7.94	7.84	0.00	0.00
1582326000	8.63	8.33	0.00	0.00
1582412400	7.94	7.75	0.00	0.00
1582498800	8.04	7.84	0.00	0.00
1582585200	8.14	7.94	0.00	0.00
1582671600	7.94	7.75	0.00	0.00
1582758000	7.94	7.65	0.00	0.00
1582844401	7.94	7.75	0.00	0.00
1582930800	8.14	7.84	0.00	0.00
1583017200	7.94	7.75	0.00	0.00
1583276400	8.04	7.84	0.00	0.00
1583362800	8.04	7.94	0.00	0.00
1583449200	8.14	7.94	0.00	0.00
1583535601	7.84	7.75	0.00	0.00
1583622000	8.14	7.94	0.00	0.00
1583708400	7.94	7.75	0.00	0.00
1583794800	8.04	7.84	0.00	0.00
1583881200	8.14	7.94	0.00	0.00
1583967600	8.04	7.84	0.00	0.00
1584140400	7.94	7.75	0.00	0.00
1584313200	7.84	7.75	0.00	0.00
1584399601	7.84	7.55	0.00	0.00
1584486000	8.04	7.84	0.00	0.00
1584572400	8.04	7.94	0.00	0.00
1584658800	8.04	7.75	0.00	0.00
1584745200	7.94	7.75	0.00	0.00
1584831600	7.84	7.75	0.00	0.00
1584918000	7.94	7.75	0.00	0.00
1585004400	7.84	7.65	0.00	0.00
1585090800	7.94	7.75	0.00	0.00
