1352419200	nan	nan
1352937600	1.2	1.37
1353024000	8.4	1.37
1355184000	8.3	1.38
1355270400	8.1	1.39
1355356800	7.7	1.4
1355443200	7.5	1.4
1355616000	8.3	1.43
1355702400	8.7	1.44
1355788800	8.6	1.44
1355875200	7.8	1.45
1355961600	8.7	1.45
1356048000	9.3	1.45
1356134400	11.4	1.48
1358380800	13.9	4.7
1358467200	18.0	4.7
1358985600	27.3	1.62
1359072000	27.4	1.62
1361232000	26.5	1.6
1361318400	28.0	1.61
1361404800	28.2	1.61
1361491200	28.7	1.61
1361577600	28.0	1.59
1361664000	28.3	1.61
1361750400	28.4	1.63
1361836800	28.8	1.62
1361923200	29.6	1.64
1362009600	28.4	1.63
1362096000	28.6	1.63
1362182400	28.7	1.63
1362268800	30.3	1.63
1362355200	29.4	1.63
1362441600	28.9	1.63
1362528000	29.5	1.63
1362614400	29.4	1.63
1362700800	28.5	1.62
1362787200	27.9	1.61
1362873600	28.5	1.62
1362960000	28.2	1.63
1363046400	27.8	1.64
1363132800	27.3	1.63
1363219200	27.7	1.63
1363305600	28.5	1.62
1363392000	28.0	1.63
1363478400	26.4	1.61
1363564800	26.7	1.61
1363651200	26.8	1.62
1363737600	25.2	1.63
1363824000	26.6	1.64
1363910400	26.9	1.62
1363996800	27.4	1.63
1364083200	28.2	1.63
1364169600	25.5	1.63
1364256000	25.1	1.63
1364342400	26.0	1.63
1364428800	25.0	1.62
1364515200	23.7	1.62
1364601600	23.5	1.62
1364688000	25.1	1.65
1364860800	24.3	1.68
1364947200	24.0	1.7
1365120000	24.9	1.74
1365206400	23.9	1.76
1365292800	26.1	1.81
1365379200	27.3	1.85
1365465600	26.6	1.86
1365552000	26.1	1.9
1365811200	26.4	2.01
1366156800	27.3	2.08
1366243200	26.6	2.11
1366416000	26.9	2.18
1366502400	25.9	2.22
1366588800	26.1	2.26
1366675200	24.8	2.31
1366761600	25.1	2.37
1366848000	24.8	2.38
1371168000	nan	nan
