1262246165	253	253	253	253	323	323	323	323	3	2	1	0
1390835879	235	235	235	235	323	323	323	323	3	2	1	0
1395413817	226	226	226	226	323	323	323	323	3	2	1	0
1431518974	82	82	82	82	150	150	150	150	3	2	1	0
1431519402	56	56	56	56	150	150	150	150	3	2	1	0
1448021812	200	200	200	200	200	200	200	200	3	2	1	0
1448023039	56	56	56	56	150	150	150	150	3	2	1	0
1448287713	1009	56	56	56	150	150	150	150	3	2	1	0
1448287834	56	56	56	56	150	150	150	150	3	2	1	0
1448287856	596	56	56	56	150	150	150	150	3	2	1	0
1448288059	56	56	56	56	150	150	150	150	3	2	1	0
