1268733137	253	253	639	639	323	323	726	726	2	0	0	0
1277213148	253	253	639	639	323	323	726	726	3	2	1	0
1277293574	253	253	253	253	323	323	323	323	3	2	1	0
1277800522	253	253	253	253	323	323	323	323	0	0	0	2
1277807787	253	253	253	253	323	323	323	323	2	2	1	0
1277808093	253	253	253	253	323	323	323	323	3	2	1	0
1277808224	253	253	253	253	323	323	323	323	2	0	0	0
1277814970	253	253	253	253	323	323	323	323	0	0	0	2
1277815030	253	253	253	253	323	323	323	323	2	0	0	0
1277815235	253	253	253	253	323	323	323	323	0	0	0	2
1277815299	253	253	253	253	323	323	323	323	2	0	0	0
1308905903	639	639	639	639	726	726	726	726	3	2	1	0
1308914044	253	253	253	253	323	323	323	323	3	2	1	0
