1269948708	296	296	253	253	498	489	323	323	2	0	0	0
1270813944	253	253	268	253	323	323	323	323	3	2	1	0
1270813989	253	253	253	253	323	323	323	323	3	2	1	0
1281446982	253	375	253	253	323	375	323	323	3	2	1	0
1282137880	253	4095	253	253	323	4095	323	323	3	2	1	0
1286789891	253	253	253	253	323	323	323	323	3	2	1	0
1490619383	218	218	253	253	270	270	323	323	3	2	1	0
1490624153	218	218	218	218	270	270	270	270	3	2	1	0
1490624275	218	218	218	218	270	270	270	270	3	2	1	0
1496303178	226	226	226	226	323	323	323	323	3	2	1	0
1520336781	250	250	200	200	320	320	200	200	2	0	0	0
1520336842	250	250	250	250	320	320	320	320	2	0	0	0
1520338931	226	226	226	226	323	323	323	323	3	2	1	0
1520518966	226	226	200	200	323	323	200	200	3	2	1	0
1520532108	226	226	226	226	323	323	323	323	3	2	1	0
1526471087	300	300	300	300	323	323	323	323	3	2	1	0
1527840082	300	300	200	200	323	323	200	200	3	2	1	0
1527840765	300	300	300	300	323	323	323	323	3	2	1	0
1581030000	253	253	253	253	323	323	323	323	3	2	1	0
