1262594825	253	253	253	253	323	323	323	323	2	0	0	0
1270817996	639	639	253	253	726	726	323	323	2	0	0	0
1270821596	639	279	253	253	726	726	323	323	2	0	0	0
1270821846	270	270	253	253	323	323	323	323	2	0	0	0
1270822257	270	639	253	253	323	726	323	323	2	0	0	0
1271084543	639	279	253	253	726	726	323	323	2	0	0	0
1271347747	288	288	253	253	726	726	323	323	2	0	0	0
1271406549	288	288	253	253	726	726	323	323	2	0	0	0
1271664821	288	306	253	253	726	726	323	323	2	0	0	0
1271758028	288	288	253	253	726	726	323	323	2	0	0	0
1271939698	253	253	253	253	726	726	323	323	2	0	0	0
1271946409	253	253	253	253	323	323	323	323	2	0	0	0
1272024776	289	288	253	253	323	323	323	323	2	0	0	0
1303202763	253	253	253	253	323	323	323	323	2	0	0	0
1309430632	262	262	253	253	323	323	323	323	2	0	0	0
1328105217	253	253	253	253	323	323	323	323	2	0	0	0
1402489157	218	218	253	253	323	323	323	323	2	0	0	0
