1270631307	639	639	639	639	726	726	726	726	0	0	0	2
1270633109	253	253	253	253	323	323	323	323	3	2	1	0
1328538861	253	253	253	253	323	323	323	323	0	0	0	2
1328538971	253	253	253	253	323	323	323	323	3	2	1	0
1328624311	253	253	253	253	323	323	323	323	0	0	0	2
1328625476	253	253	253	253	323	323	323	323	3	2	1	0
1379422458	253	253	253	253	323	323	323	323	0	0	0	2
1379422885	253	253	253	253	323	323	323	323	3	2	1	0
1379424717	253	253	253	253	323	323	323	323	0	0	0	2
1379425446	253	253	253	253	323	323	323	323	3	2	1	0
