1347276434	253	253	253	253	323	323	323	323	0	0	0	2
1347276581	253	253	253	253	323	323	323	323	2	1	0	0
1347276946	253	253	253	253	375	375	323	323	2	1	0	0
1347277096	253	253	253	253	323	323	323	323	0	0	0	2
1347277122	253	253	253	253	375	375	323	323	2	1	0	0
1347277195	253	253	253	253	323	323	323	323	2	1	1	0
1347277340	253	253	253	253	323	323	323	323	2	2	0	0
1347277402	253	253	253	253	323	323	323	323	2	2	1	0
1347278661	253	253	253	253	375	375	323	323	2	1	0	0
1347279041	253	253	253	253	375	375	323	323	2	2	1	0
1347356106	253	253	253	253	323	323	323	323	2	0	0	0
1347540636	253	253	253	253	323	323	323	323	2	2	1	0
1347540716	253	253	253	253	323	323	323	323	2	0	0	0
