1271767004	639	639	639	639	726	726	726	726	2	0	0	0
1271769885	639	639	639	639	726	726	726	726	3	2	1	0
1271770160	253	253	253	253	323	323	323	323	3	2	1	0
1273671361	639	639	639	639	726	726	726	726	2	0	0	0
1273672310	253	253	253	253	323	323	323	323	2	0	0	0
1274198248	253	253	253	253	323	323	323	323	3	2	1	0
1276251705	253	253	253	253	323	323	323	323	2	2	1	0
1277300811	253	253	253	253	323	323	323	323	3	2	1	0
1278676176	270	270	279	270	323	323	323	323	3	2	1	0
1296222348	253	253	253	253	323	323	323	323	3	2	1	0
