1298895031	253	253	253	253	323	323	323	323	2	0	0	0
1314096511	253	253	253	253	323	323	323	323	0	0	0	2
1316523622	639	253	253	253	726	323	323	323	0	0	0	2
1316524650	639	253	253	253	726	323	323	323	2	2	0	0
1316525050	649	649	253	253	728	728	323	323	1	1	1	0
1316525459	253	253	253	253	323	323	323	323	1	0	0	0
1316525699	253	253	253	253	323	323	323	323	0	0	0	2
1316525839	253	253	253	253	323	323	323	323	2	0	0	0
1320844960	253	253	253	253	323	323	323	323	0	0	0	2
1331806471	253	253	253	253	323	323	323	323	2	0	0	0
