1276674012	785	940	818	747
1323639484	775	926	822	738
1339000707	775	926	799	700
1339666737	752	898	794	714
1351524113	691	705	695	851
1353687001	714	728	719	884
1395842720	719	719	719	879
1442236985	756	832	780	935
1442239849	771	841	785	940
1442836891	752	771	733	926
1442928796	747	818	775	931
1443171832	747	818	766	931
1443442457	771	827	766	931
1443444460	780	822	761	902
1443538542	799	841	761	902
1466114400	756	827	775	935
1490738400	756	827	775	935
1509637377	771	789	752	949
1509656740	766	785	747	949
1510009200	771	785	747	949
1519210991	766	785	747	949
1519513200	766	780	742	945
1527856314	771	785	752	954
1530943996	771	785	747	954
1536839822	766	780	742	945
1588231873	771	780	742	945
