1438812888	-1	-1	-1	-1
1445289370	327	-1	19	-1
1456761636	327	-1	20	-1
1505728312	308	-1	20	-1
1511123481	308	316	20	20
1516111857	308	-1	20	-1
1516112111	308	316	20	20
1516775476	308	-1	20	-1
1518436198	308	316	20	20
1518446268	308	-1	20	-1
1518458691	308	316	20	20
1518465409	308	-1	20	-1
1518465651	308	316	20	20
1518618060	308	-1	20	-1
1518636977	308	316	20	20
1520611548	308	-1	20	-1
1520611807	308	316	20	20
1534209880	-1	-1	-1	-1
1534279410	308	316	20	20
1538738713	-1	-1	-1	-1
1538784000	308	316	20	20
1549893500	-1	-1	-1	-1
1549897759	419	316	20	20
1549898170	426	341	20	20
