1434412800	nan	nan
1434499200	-52.0	1.03
1436227200	-52.3	1.04
1436313600	-51.7	1.03
1436918400	-52.8	0.95
1437091200	-51.9	0.94
1437264000	-52.1	0.94
1437350400	-51.9	0.94
1437436800	-52.3	0.94
1437609600	-52.7	0.95
1437696000	-52.8	0.95
1437782400	-52.6	0.95
1437868800	-52.5	0.95
1438041600	-52.9	0.93
1438128000	-53.2	0.92
1438214400	-53.3	0.91
1438387200	-53.4	0.88
1438473600	-53.3	0.88
1438560000	-52.8	0.87
1438732800	-53.2	0.86
1438819200	-53.6	0.86
1438905600	-54.1	0.86
1438992000	-54.3	0.87
1439164800	-53.9	0.86
1439251200	-53.7	0.87
1439337600	-53.9	0.87
1439424000	-54.0	0.87
1439510400	-53.6	0.88
1439683200	-53.2	0.91
1439769600	-53.6	0.91
1439856000	-53.4	0.91
1439942400	-53.7	0.92
1440028800	-53.8	0.92
1440115200	-53.7	0.94
1440201600	-53.8	0.95
1440288000	-54.0	0.97
1440374400	-54.3	0.98
1440460800	-54.6	1.0
1440633600	-54.5	1.04
1440806400	-54.3	1.07
1440892800	-54.7	1.09
1440979200	-54.5	1.1
1441065600	-54.9	1.1
1441324800	-54.5	1.14
1441411200	-54.1	1.17
1441497600	-54.2	1.19
1441584000	-54.5	1.22
1442534400	-55.4	1.26
1442620800	-55.1	1.24
1442793600	-55.9	1.2
1442880000	-54.9	1.16
1442966400	-55.6	1.13
1443312000	-53.7	1.08
1443398400	-53.6	1.06
1443484800	-54.1	1.03
1443571200	-53.6	1.01
1443657600	-52.7	0.99
1443744000	-52.4	0.98
1443830400	-53.0	0.96
1443916800	-52.9	0.94
1444003200	-52.8	0.93
1444089600	-52.7	0.91
1444176000	-52.3	0.9
1444262400	-52.7	0.89
1444348800	-52.9	0.89
1444435200	-53.0	0.88
1444521600	-52.9	0.87
1444608000	-52.7	0.86
1444694400	-52.1	0.85
1444780800	-52.2	0.84
1444867200	-52.4	0.83
1445040000	-52.5	0.81
1445126400	-52.9	0.8
1445299200	-53.0	0.8
1445385600	-52.8	0.79
1445472000	-52.7	0.79
1445558400	-52.4	0.79
1445644800	-52.2	0.79
1445731200	-52.3	0.79
1445817600	-51.8	0.79
1445904000	-52.0	0.8
1446163200	-51.9	0.8
1446249600	-51.6	0.8
1446336000	-51.4	0.79
1446422400	-51.2	0.79
1446508800	-51.3	0.79
1446681600	-51.5	0.79
1446768000	-51.0	0.79
1446854400	-50.9	0.79
1446940800	-51.1	0.79
1447027200	-51.0	0.79
1447113600	-51.4	0.79
1447286400	-51.2	0.78
1447372800	-51.4	0.78
1447459200	-51.9	0.78
1447545600	-50.7	0.78
1447718400	-51.0	0.78
1447804800	-50.7	0.78
1447891200	-50.8	0.78
1447977600	-51.2	0.79
1448064000	-51.4	0.79
1448150400	-51.1	0.79
1448323200	-51.0	0.79
1448409600	-50.4	0.79
1448496000	-50.3	0.79
1448668800	-50.6	0.79
1448755200	-50.3	0.79
1448928000	-50.1	0.79
1449014400	-50.7	0.79
1449100800	-50.8	0.79
1449187200	-50.6	0.79
1449273600	-50.7	0.79
1449360000	-50.9	0.79
1449446400	-51.0	0.79
1449532800	-51.2	0.79
1449619200	-51.7	0.79
1449705600	-51.2	0.79
1449792000	-50.8	0.8
1449878400	-51.1	0.8
1449964800	-51.6	0.8
1450051200	-51.7	0.8
1450137600	-52.0	0.8
1450224000	-52.3	0.8
1450310400	-52.1	0.8
1450396800	-51.7	0.8
1450483200	-51.8	0.8
1450569600	-51.9	0.79
1450656000	-52.1	0.79
1450828800	-52.3	0.79
1450915200	-52.7	0.78
1451001600	-52.2	0.78
1451088000	-52.7	0.78
1451174400	-52.6	0.78
1451260800	-52.2	0.78
1451347200	-52.1	0.78
1451520000	-52.2	0.78
1451606400	-52.5	0.77
1451692800	-52.3	0.77
1451779200	-52.7	0.78
1451865600	-53.0	0.78
1451952000	-53.1	0.78
1452038400	-52.8	0.78
1452211200	-52.9	0.78
1452297600	-52.7	0.78
1452384000	-52.3	0.78
1452470400	-52.7	0.78
1452556800	-52.6	0.78
1452643200	-52.3	0.78
1452729600	-52.5	0.78
1452902400	-52.6	0.79
1453075200	-53.0	0.78
1453248000	-52.2	0.78
1453334400	-52.8	0.77
1453507200	-52.4	0.77
1453593600	-52.5	0.76
1453680000	-52.6	0.76
1453766400	-52.7	0.77
1453852800	-52.2	0.77
1454025600	-52.1	0.79
1454112000	-51.9	0.8
1454198400	-52.1	0.82
1454371200	-51.5	0.85
1454457600	-51.7	0.86
1454544000	-51.5	0.87
1454630400	-52.2	0.88
1454716800	-52.4	0.9
1454803200	-52.1	0.91
1454889600	-51.9	0.93
1454976000	-51.6	0.95
1455062400	-51.5	0.96
1455148800	-51.2	0.98
1455235200	-50.9	0.99
1455408000	-50.8	0.98
1456790400	-50.0	1.02
1456876800	-51.0	1.01
1456963200	-50.0	1.02
1457049600	-49.8	1.03
1457136000	-49.7	1.03
1457222400	-50.2	1.01
1457308800	-50.4	0.98
1457395200	-50.5	0.96
1457481600	-50.7	0.94
1457568000	-50.3	0.92
1457654400	-50.4	0.9
1457740800	-50.7	0.89
1457827200	-50.6	0.87
1457913600	-50.1	0.86
1458086400	-50.4	0.83
1458172800	-50.3	0.82
1458259200	-50.4	0.81
1458345600	-50.0	0.8
1458432000	-50.4	0.79
1458518400	-50.6	0.78
1458604800	-50.5	0.78
1458691200	-50.4	0.78
1458777600	-51.3	0.78
1458950400	-51.4	0.79
1459036800	-52.1	0.79
1459123200	-52.2	0.78
1459209600	-52.3	0.78
1459296000	-52.7	0.78
1459468800	-53.0	0.78
1459728000	-53.1	0.78
1459814400	-53.0	0.78
1459900800	-52.5	0.78
1460073600	-52.0	0.77
1460160000	-51.8	0.77
1460332800	-52.0	0.77
1460419200	-52.4	0.77
1460505600	-51.9	0.77
1460592000	-52.1	0.77
1460678400	-51.7	0.77
1460851200	-51.9	0.78
1460937600	-51.8	0.78
1461024000	-51.9	0.77
