1339587000	2.2	53.5	0.0	90.0	13.5	84.4	0.0	90.0	nan	nan	nan	nan	nan	nan	nan	nan
1339588800	1.44	25.0	0.0	7.0	14.23	84.0	0.0	88.0	nan	nan	nan	nan	nan	nan	nan	nan
